Experiment,Treatment,Concentration,Sample,Distance,REGR,E1,E2,E3,C1,C2,C3,S
NREXP234,Citrate,1,3,10.5,0,-0.107233032,-0.115418987,-0.107233032,-0.113306837,-0.116290554,-0.113306837,-0.116428354
NREXP234,Citrate,1,3,11,0,-0.10501129,-0.11076986,-0.10501129,-0.10924269,-0.111378654,-0.10924269,-0.111472214
NREXP234,Citrate,1,3,11.5,0,-0.105415266,-0.111567884,-0.105415266,-0.109968249,-0.112221486,-0.109968249,-0.112323784
NREXP234,Citrate,1,3,12,0.011979789,-0.108935635,-0.118175796,-0.108935635,-0.115989243,-0.119162091,-0.115989243,-0.119319936
NREXP234,Citrate,1,3,12.5,0.011979789,-0.110149561,-0.120703782,-0.110149561,-0.118207406,-0.121833268,-0.118207406,-0.122015927
NREXP234,Citrate,1,3,13,0.011979789,-0.109998273,-0.120377256,-0.109998273,-0.117928235,-0.121488375,-0.117928235,-0.121668362
NREXP234,Citrate,1,3,13.5,0.011979789,-0.108405689,-0.117029343,-0.108405689,-0.115010507,-0.117951101,-0.115010507,-0.118099571
NREXP234,Citrate,1,3,14,0.000527285,-0.104251568,-0.109014407,-0.104251568,-0.107799488,-0.109522266,-0.107799488,-0.10960311
NREXP234,Citrate,1,3,14.5,0.000527285,-0.102314266,-0.104925219,-0.102314266,-0.104245869,-0.105201807,-0.104245869,-0.105244675
NREXP234,Citrate,1,3,15,0.000527285,-0.101294472,-0.102741025,-0.101294472,-0.10236635,-0.102893913,-0.10236635,-0.102917287
NREXP234,Citrate,1,3,15.5,0,-0.100634961,-0.101363976,-0.100634961,-0.10117049,-0.101440903,-0.10117049,-0.101452539
NREXP234,Citrate,1,3,16,0,-0.100314828,-0.100678064,-0.100314828,-0.100580802,-0.100716294,-0.100580802,-0.100722004
NREXP234,Citrate,1,3,16.5,0,-0.100156352,-0.100336949,-0.100156352,-0.100288463,-0.100355934,-0.100288463,-0.100358748
NREXP234,Citrate,1,3,17,0,-0.100077673,-0.100167417,-0.100077673,-0.100143305,-0.100176848,-0.100143305,-0.100178241
NREXP234,Citrate,1,3,17.5,0,-0.10003859,-0.10008318,-0.10003859,-0.100071197,-0.100087865,-0.100071197,-0.100088556
NREXP234,Citrate,1,3,18,0,-0.100019173,-0.100041327,-0.100019173,-0.100035373,-0.100043654,-0.100035373,-0.100043998
NREXP234,Citrate,1,3,18.5,0,-0.100009526,-0.100020533,-0.100009526,-0.100017575,-0.100021689,-0.100017575,-0.10002186
NREXP234,Citrate,1,3,19,0,-0.100004733,-0.100010202,-0.100004733,-0.100008732,-0.100010776,-0.100008732,-0.100010861
NREXP234,Citrate,1,3,19.5,0,-0.100002352,-0.100005069,-0.100002352,-0.100004339,-0.100005354,-0.100004339,-0.100005397
NREXP234,Citrate,1,3,20,0,-0.100001169,-0.100002519,-0.100001169,-0.100002156,-0.100002661,-0.100002156,-0.100002682
NREXP234,Citrate,1,3,20.5,0,-0.100000581,-0.100001253,-0.100000581,-0.100001073,-0.100001324,-0.100001073,-0.100001334
NREXP234,Citrate,1,3,21,0,-0.100000291,-0.100000626,-0.100000291,-0.100000536,-0.100000661,-0.100000536,-0.100000667
NREXP234,Citrate,1,3,21.5,0,-0.100000148,-0.100000318,-0.100000148,-0.100000272,-0.100000336,-0.100000272,-0.100000339
NREXP234,Citrate,1,3,22,0,-0.10000008,-0.100000172,-0.10000008,-0.100000147,-0.100000182,-0.100000147,-0.100000183
NREXP234,Citrate,1,3,22.5,0,-0.100000053,-0.100000114,-0.100000053,-0.100000098,-0.100000121,-0.100000098,-0.100000121
NREXP234,Citrate,1,4,0,0,-0.138718394,-0.18325604,-0.138718394,-0.171395173,-0.187951274,-0.171395173,-0.188658467
NREXP234,Citrate,1,4,0.5,0.019721147,-0.159095907,-0.225497974,-0.159095907,-0.208206994,-0.232513655,-0.208206994,-0.233584691
NREXP234,Citrate,1,4,1,0.019721147,-0.198484658,-0.309581509,-0.198484658,-0.280736014,-0.321362464,-0.280736014,-0.323196719
NREXP234,Citrate,1,4,1.5,0.056181688,-0.279406659,-0.477564309,-0.279406659,-0.427762348,-0.498722196,-0.427762348,-0.502110126
NREXP234,Citrate,1,4,2,0.517145043,-0.433646313,-0.772205038,-0.433646313,-0.694049529,-0.808434469,-0.694049529,-0.814295763
NREXP234,Citrate,1,4,2.5,0.517145043,-0.462656007,-0.833509789,-0.462656007,-0.747283105,-0.873206978,-0.747283105,-0.879636067
NREXP234,Citrate,1,4,3,0.21473367,-0.385598958,-0.69181395,-0.385598958,-0.617041196,-0.724546732,-0.617041196,-0.729817348
NREXP234,Citrate,1,4,3.5,0.21473367,-0.346216147,-0.609166303,-0.346216147,-0.544923596,-0.637223117,-0.544923596,-0.641709406
NREXP234,Citrate,1,4,4,0.21473367,-0.316287477,-0.545045819,-0.316287477,-0.489746539,-0.569466619,-0.489746539,-0.573375569
NREXP234,Citrate,1,4,4.5,0.21473367,-0.279649675,-0.467254768,-0.279649675,-0.422425367,-0.487277861,-0.422425367,-0.490480537
NREXP234,Citrate,1,4,5,0.063078232,-0.213442206,-0.33704285,-0.213442206,-0.306281647,-0.350224762,-0.306281647,-0.352323969
NREXP234,Citrate,1,4,5.5,0.063078232,-0.175098098,-0.256005038,-0.175098098,-0.235923901,-0.26460558,-0.235923901,-0.265957932
NREXP234,Citrate,1,4,6,0,-0.139252692,-0.184012242,-0.139252692,-0.172296048,-0.188758092,-0.172296048,-0.189494562
NREXP234,Citrate,1,4,6.5,0,-0.1253914,-0.154324789,-0.1253914,-0.146759127,-0.157392878,-0.146759127,-0.157868653
NREXP234,Citrate,1,4,7,0.045264446,-0.125844785,-0.151987342,-0.125844785,-0.145891394,-0.154768057,-0.145891394,-0.155205996
NREXP234,Citrate,1,4,7.5,0,-0.11223122,-0.126022579,-0.11223122,-0.122484865,-0.127492061,-0.122484865,-0.127724209
NREXP234,Citrate,1,4,8,0,-0.106081604,-0.11306928,-0.106081604,-0.111216377,-0.113807921,-0.111216377,-0.113921157
NREXP234,Citrate,1,4,8.5,0,-0.103123136,-0.106726885,-0.103123136,-0.105761905,-0.107106274,-0.105761905,-0.107163148
NREXP234,Citrate,1,4,9,0,-0.101765226,-0.10380428,-0.101765226,-0.1032568,-0.104018635,-0.1032568,-0.104050432
NREXP234,Citrate,1,4,9.5,0,-0.101307939,-0.102818954,-0.101307939,-0.102413121,-0.102977769,-0.102413121,-0.103001288
NREXP234,Citrate,1,4,10,0,-0.101517674,-0.103269455,-0.101517674,-0.102800004,-0.1034538,-0.102800004,-0.103481356
NREXP234,Citrate,1,4,10.5,0,-0.102504145,-0.105382884,-0.102504145,-0.104618691,-0.105687084,-0.104618691,-0.105733697
NREXP234,Citrate,1,4,11,0,-0.104800043,-0.110220356,-0.104800043,-0.108827927,-0.110798203,-0.108827927,-0.110890084
NREXP234,Citrate,1,4,11.5,0.014804101,-0.1099772,-0.120166412,-0.1099772,-0.117793826,-0.12125586,-0.117793826,-0.121431571
NREXP234,Citrate,1,4,12,0.014804101,-0.111759126,-0.123903669,-0.111759126,-0.121055594,-0.125204316,-0.121055594,-0.125415284
NREXP234,Citrate,1,4,12.5,0.014804101,-0.111437876,-0.123265345,-0.111437876,-0.120477595,-0.12453014,-0.120477595,-0.124734232
NREXP234,Citrate,1,4,13,0.005898772,-0.108637898,-0.117958875,-0.108637898,-0.115664062,-0.118954119,-0.115664062,-0.119113589
NREXP234,Citrate,1,4,13.5,0.005898772,-0.107296712,-0.115135381,-0.107296712,-0.113205657,-0.115970843,-0.113205657,-0.116103725
NREXP234,Citrate,1,4,14,0.005898772,-0.106488269,-0.113405193,-0.106488269,-0.111715395,-0.114142429,-0.111715395,-0.114259528
NREXP234,Citrate,1,4,14.5,0.005898772,-0.105771602,-0.111901746,-0.105771602,-0.11040315,-0.112553909,-0.11040315,-0.112656705
NREXP234,Citrate,1,4,15,0.000334848,-0.104631396,-0.109888377,-0.104631396,-0.108518443,-0.110446124,-0.108518443,-0.110533052
NREXP234,Citrate,1,4,15.5,0.000334848,-0.105864471,-0.11248334,-0.105864471,-0.110778385,-0.113187916,-0.110778385,-0.113299278
NREXP234,Citrate,1,4,16,0.014262165,-0.110326269,-0.120963432,-0.110326269,-0.118459621,-0.122099678,-0.118459621,-0.122282176
NREXP234,Citrate,1,4,16.5,0.014262165,-0.111893794,-0.12423958,-0.111893794,-0.121326697,-0.125561256,-0.121326697,-0.125775355
NREXP234,Citrate,1,4,17,0.014262165,-0.111740147,-0.123908766,-0.111740147,-0.121043253,-0.125211781,-0.121043253,-0.125423076
NREXP234,Citrate,1,4,17.5,0.014262165,-0.109786224,-0.119802925,-0.109786224,-0.117463912,-0.120873685,-0.117463912,-0.121046238
NREXP234,Citrate,1,4,18,0,-0.104651734,-0.109905179,-0.104651734,-0.108555325,-0.110465207,-0.108555325,-0.110554245
NREXP234,Citrate,1,4,18.5,0,-0.102307176,-0.104958842,-0.102307176,-0.104255338,-0.105239124,-0.104255338,-0.105282149
NREXP234,Citrate,1,4,19,0,-0.101170472,-0.102521133,-0.101170472,-0.102159426,-0.102663322,-0.102159426,-0.102684643
NREXP234,Citrate,1,4,19.5,0,-0.100633442,-0.101365156,-0.100633442,-0.101168687,-0.101442076,-0.101168687,-0.101453485
NREXP234,Citrate,1,4,20,0,-0.10041958,-0.100904379,-0.10041958,-0.100774118,-0.100955321,-0.100774118,-0.100962847
NREXP234,Citrate,10,1,0,0,-0.116526812,-0.135615401,-0.116526812,-0.130491404,-0.137622296,-0.130491404,-0.137920121
NREXP234,Citrate,10,1,0.5,0,-0.12496306,-0.153749772,-0.12496306,-0.146051341,-0.156781505,-0.146051341,-0.157236477
NREXP234,Citrate,10,1,1,0,-0.146247378,-0.199195299,-0.146247378,-0.185224708,-0.204794883,-0.185224708,-0.205653104
NREXP234,Citrate,10,1,1.5,0.052212991,-0.192715051,-0.29476225,-0.192715051,-0.268858006,-0.305593179,-0.268858006,-0.307286276
NREXP234,Citrate,10,1,2,0.052212991,-0.257334786,-0.430971186,-0.257334786,-0.387341172,-0.449505712,-0.387341172,-0.452469622
NREXP234,Citrate,10,1,2.5,0.410803578,-0.384168055,-0.675012317,-0.384168055,-0.607160906,-0.706113257,-0.607160906,-0.711130626
NREXP234,Citrate,10,1,3,0.410803578,-0.421803839,-0.754385947,-0.421803839,-0.676180102,-0.789976471,-0.676180102,-0.795733747
NREXP234,Citrate,10,1,3.5,0.284316818,-0.395730301,-0.708269298,-0.395730301,-0.633049543,-0.741694305,-0.633049543,-0.747088567
NREXP234,Citrate,10,1,4,0.284386722,-0.369500263,-0.652827514,-0.369500263,-0.58489836,-0.683111215,-0.58489836,-0.687986601
NREXP234,Citrate,10,1,4.5,0.284386722,-0.325899513,-0.560592501,-0.325899513,-0.504858083,-0.585656501,-0.504858083,-0.589677719
NREXP234,Citrate,10,1,5,0.067347834,-0.236555018,-0.385885196,-0.236555018,-0.348615612,-0.401814965,-0.348615612,-0.404354982
NREXP234,Citrate,10,1,5.5,0.067347834,-0.186447265,-0.280020904,-0.186447265,-0.256679826,-0.289964787,-0.256679826,-0.291526554
NREXP234,Citrate,10,1,6,0,-0.142315319,-0.190608375,-0.142315319,-0.177942179,-0.195724752,-0.177942179,-0.196515205
NREXP234,Citrate,10,1,6.5,0,-0.121776832,-0.146868345,-0.121776832,-0.140171383,-0.149513318,-0.140171383,-0.149912558
NREXP234,Citrate,10,1,7,0,-0.112494175,-0.126916763,-0.112494175,-0.123050941,-0.128434316,-0.123050941,-0.128660952
NREXP234,Citrate,10,1,7.5,0,-0.109604031,-0.120657548,-0.109604031,-0.11771487,-0.121823951,-0.11771487,-0.122000964
NREXP234,Citrate,10,1,8,0,-0.111709047,-0.124869752,-0.111709047,-0.121515402,-0.126274757,-0.121515402,-0.126498743
NREXP234,Citrate,10,1,8.5,0.048394795,-0.121105899,-0.141484712,-0.121105899,-0.137015887,-0.14366344,-0.137015887,-0.144014836
NREXP234,Citrate,10,1,9,0.004633244,-0.112257863,-0.125637982,-0.112257863,-0.122336242,-0.127071426,-0.122336242,-0.127303756
NREXP234,Citrate,10,1,9.5,0.004633244,-0.108317353,-0.117431943,-0.108317353,-0.115140534,-0.118402292,-0.115140534,-0.118556153
NREXP234,Citrate,10,1,10,0.004633244,-0.106185046,-0.112872605,-0.106185046,-0.111210582,-0.11358401,-0.111210582,-0.113696119
NREXP234,Citrate,10,1,10.5,0.004633244,-0.104685828,-0.109679975,-0.104685828,-0.1084531,-0.110210799,-0.1084531,-0.110294064
NREXP234,Citrate,10,1,11,0,-0.10292248,-0.106258646,-0.10292248,-0.105383092,-0.106611983,-0.105383092,-0.106666447
NREXP234,Citrate,10,1,11.5,0,-0.102786851,-0.105993269,-0.102786851,-0.105140389,-0.10633179,-0.105140389,-0.106383374
NREXP234,Citrate,10,1,12,0,-0.104102322,-0.108764149,-0.104102322,-0.107551595,-0.109259303,-0.107551595,-0.109336726
NREXP234,Citrate,10,1,12.5,0.008989407,-0.107775753,-0.115937655,-0.107775753,-0.113972441,-0.116807828,-0.113972441,-0.116946466
NREXP234,Citrate,10,1,13,0.008989407,-0.110284115,-0.121209937,-0.110284115,-0.118567875,-0.122378377,-0.118567875,-0.122566768
NREXP234,Citrate,10,1,13.5,0.018056111,-0.113393449,-0.127171451,-0.113393449,-0.123946018,-0.128645771,-0.123946018,-0.128884187
NREXP234,Citrate,10,1,14,0.018056111,-0.113222504,-0.126827495,-0.113222504,-0.12363669,-0.12828227,-0.12363669,-0.128516857
NREXP234,Citrate,10,1,14.5,0.005597812,-0.109593873,-0.120019667,-0.109593873,-0.117434174,-0.121132351,-0.117434174,-0.121310208
NREXP234,Citrate,10,1,15,0.005597812,-0.108177907,-0.117059185,-0.108177907,-0.114844078,-0.118004334,-0.114844078,-0.118153709
NREXP234,Citrate,10,1,15.5,0.005597812,-0.107918562,-0.116501987,-0.107918562,-0.11436577,-0.11741563,-0.11436577,-0.117560148
NREXP234,Citrate,10,1,16,0.005597812,-0.108679528,-0.118066433,-0.108679528,-0.115750993,-0.119068723,-0.115750993,-0.119229252
NREXP234,Citrate,10,1,16.5,0.016087978,-0.111127832,-0.12249752,-0.111127832,-0.119854349,-0.123714106,-0.119854349,-0.123910751
NREXP234,Citrate,10,1,17,0.016087978,-0.110162501,-0.120458832,-0.110162501,-0.118083409,-0.121560146,-0.118083409,-0.121737935
NREXP234,Citrate,10,1,17.5,0,-0.105139683,-0.110941928,-0.105139683,-0.109452145,-0.111560567,-0.109452145,-0.111658975
NREXP234,Citrate,10,1,18,0,-0.103208185,-0.106893311,-0.103208185,-0.10591694,-0.107283065,-0.10591694,-0.107343112
NREXP234,Citrate,10,1,18.5,0,-0.102961045,-0.106329391,-0.102961045,-0.105451611,-0.106686982,-0.105451611,-0.106742799
NREXP234,Citrate,10,1,19,0.006002682,-0.104402818,-0.10894721,-0.104402818,-0.107874196,-0.109432338,-0.107874196,-0.109509996
NREXP234,Citrate,10,1,19.5,0.006002682,-0.104649876,-0.109440021,-0.104649876,-0.10831975,-0.109953029,-0.10831975,-0.110036181
NREXP234,Citrate,10,1,20,0.006002682,-0.103978603,-0.108033073,-0.103978603,-0.107091531,-0.10846668,-0.107091531,-0.10853667
NREXP234,Citrate,10,1,20.5,0,-0.101896028,-0.104035784,-0.101896028,-0.103486759,-0.104263981,-0.103486759,-0.104300325
NREXP234,Citrate,10,1,21,0,-0.100956054,-0.102054778,-0.100956054,-0.101763331,-0.102170922,-0.101763331,-0.102188758
NREXP234,Citrate,10,1,21.5,0,-0.100516786,-0.101113167,-0.100516786,-0.10095343,-0.101175945,-0.10095343,-0.101185351
NREXP234,Citrate,10,1,22,0,-0.10034222,-0.100737547,-0.10034222,-0.100631388,-0.100779103,-0.100631388,-0.100785263
NREXP234,Citrate,10,2,0,0,-0.25732189,-0.435792867,-0.25732189,-0.389561395,-0.45478085,-0.389561395,-0.457777704
NREXP234,Citrate,10,2,0.5,0.349028022,-0.348523476,-0.604127455,-0.348523476,-0.544050739,-0.631428347,-0.544050739,-0.635810624
NREXP234,Citrate,10,2,1,0.349028022,-0.366400441,-0.640696713,-0.366400441,-0.576528786,-0.670064343,-0.576528786,-0.674820682
NREXP234,Citrate,10,2,1.5,0.292702632,-0.327477416,-0.562846641,-0.327477416,-0.507327524,-0.588014107,-0.507327524,-0.59207306
NREXP234,Citrate,10,2,2,0.063258698,-0.240298222,-0.394143227,-0.240298222,-0.355664175,-0.410559031,-0.355664175,-0.413181643
NREXP234,Citrate,10,2,2.5,0.063258698,-0.197104905,-0.302855217,-0.197104905,-0.276395896,-0.314105511,-0.276395896,-0.315880982
NREXP234,Citrate,10,2,3,0.063258698,-0.169447698,-0.243820762,-0.169447698,-0.225479454,-0.251728734,-0.225479454,-0.252972264
NREXP234,Citrate,10,2,3.5,0.013463893,-0.141405144,-0.187483349,-0.141405144,-0.175713233,-0.192378882,-0.175713233,-0.19314495
NREXP234,Citrate,10,2,4,0.013463893,-0.12862401,-0.160292889,-0.12862401,-0.152219766,-0.163653547,-0.152219766,-0.164177437
NREXP234,Citrate,10,2,4.5,0.013463893,-0.123280026,-0.14865003,-0.123280026,-0.142319761,-0.151352024,-0.142319761,-0.151779163
NREXP234,Citrate,10,2,5,0.040441488,-0.123198927,-0.146572471,-0.123198927,-0.141175502,-0.14906524,-0.141175502,-0.149462576
NREXP234,Citrate,10,2,5.5,0,-0.110988919,-0.123368581,-0.110988919,-0.120200258,-0.124688995,-0.120200258,-0.124898878
NREXP234,Citrate,10,2,6,0,-0.105507618,-0.111834641,-0.105507618,-0.110157744,-0.112503638,-0.110157744,-0.112606439
NREXP234,Citrate,10,2,6.5,0,-0.102918036,-0.106285091,-0.102918036,-0.105383519,-0.106639573,-0.105383519,-0.106692737
NREXP234,Citrate,10,2,7,0,-0.101823898,-0.103930625,-0.101823898,-0.103365046,-0.104152112,-0.103365046,-0.104184993
NREXP234,Citrate,10,2,7.5,0,-0.10166047,-0.103577592,-0.10166047,-0.103063477,-0.103779259,-0.103063477,-0.103809317
NREXP234,Citrate,10,2,8,0,-0.102345938,-0.105045017,-0.102345938,-0.104327106,-0.105329973,-0.104327106,-0.105373385
NREXP234,Citrate,10,2,8.5,0,-0.10425312,-0.109068306,-0.10425312,-0.10782487,-0.109580814,-0.10782487,-0.109661679
NREXP234,Citrate,10,2,9,0.011635617,-0.108669963,-0.117634101,-0.108669963,-0.115513345,-0.11859098,-0.115513345,-0.11874416
NREXP234,Citrate,10,2,9.5,0.011635617,-0.110842458,-0.122226933,-0.110842458,-0.119500362,-0.123443589,-0.119500362,-0.123639222
NREXP234,Citrate,10,2,10,0.011635617,-0.112199218,-0.125120809,-0.112199218,-0.121997609,-0.12650132,-0.121997609,-0.12672311
NREXP234,Citrate,10,2,10.5,0.014358266,-0.113529116,-0.127763118,-0.113529116,-0.124343448,-0.129283631,-0.124343448,-0.129527814
NREXP234,Citrate,10,2,11,0.014358266,-0.113872376,-0.128484985,-0.113872376,-0.124972121,-0.130046228,-0.124972121,-0.130297083
NREXP234,Citrate,10,2,11.5,0.014358266,-0.113472019,-0.127642353,-0.113472019,-0.124238626,-0.129156027,-0.124238626,-0.129399086
NREXP234,Citrate,10,2,12,0.011360489,-0.112047905,-0.124819529,-0.112047905,-0.121729849,-0.126183936,-0.121729849,-0.126403075
NREXP234,Citrate,10,2,12.5,0.011360489,-0.110677442,-0.12189795,-0.110677442,-0.11920779,-0.123096933,-0.11920779,-0.123289618
NREXP234,Citrate,10,2,13,0.011360489,-0.108557856,-0.117417319,-0.108557856,-0.115317919,-0.118362854,-0.115317919,-0.11851409
NREXP234,Citrate,10,2,13.5,0,-0.104294429,-0.109159571,-0.104294429,-0.107901604,-0.109677194,-0.107901604,-0.109758722
NREXP234,Citrate,10,2,14,0,-0.102553816,-0.105492458,-0.102553816,-0.104710623,-0.10580269,-0.104710623,-0.105849967
NREXP234,Citrate,10,2,14.5,0,-0.102141835,-0.104608099,-0.102141835,-0.103950895,-0.104868281,-0.103950895,-0.104907766
NREXP234,Citrate,10,2,15,0,-0.10284012,-0.106060419,-0.10284012,-0.10522618,-0.106402783,-0.10522618,-0.106456454
NREXP234,Citrate,10,2,15.5,0.007292601,-0.105198869,-0.110552982,-0.105198869,-0.109290069,-0.111124081,-0.109290069,-0.111215004
NREXP234,Citrate,10,2,16,0.007292601,-0.106014579,-0.112310578,-0.106014579,-0.110795027,-0.112980755,-0.110795027,-0.113086461
NREXP234,Citrate,10,2,16.5,0,-0.105703983,-0.112227601,-0.105703983,-0.110509709,-0.112917929,-0.110509709,-0.11302403
NREXP234,Citrate,10,2,17,0,-0.108523622,-0.118318001,-0.108523622,-0.115720713,-0.11935349,-0.115720713,-0.119512654
NREXP234,Citrate,10,2,17.5,0,-0.115809966,-0.133672895,-0.115809966,-0.129079123,-0.135576661,-0.129079123,-0.13587904
NREXP234,Citrate,10,2,18,0.047437544,-0.132549679,-0.165865791,-0.132549679,-0.158086191,-0.169427215,-0.158086191,-0.170001165
NREXP234,Citrate,10,2,18.5,0.047437544,-0.138710427,-0.17879351,-0.138710427,-0.169367482,-0.183086364,-0.169367482,-0.183783054
NREXP234,Citrate,10,3,0,0,-0.147335612,-0.201463366,-0.147335612,-0.187214873,-0.207191374,-0.187214873,-0.208070755
NREXP234,Citrate,10,3,0.5,0.059514178,-0.173344416,-0.252685806,-0.173344416,-0.232850404,-0.261101805,-0.232850404,-0.262408916
NREXP234,Citrate,10,3,1,0.059514178,-0.202679655,-0.315399621,-0.202679655,-0.286863017,-0.327359699,-0.286863017,-0.329221818
NREXP234,Citrate,10,3,1.5,0.059514178,-0.252032189,-0.421126846,-0.252032189,-0.377849435,-0.439082764,-0.377849435,-0.441897706
NREXP234,Citrate,10,3,2,0.059514178,-0.348073703,-0.622948414,-0.348073703,-0.553789193,-0.652321726,-0.553789193,-0.657042311
NREXP234,Citrate,10,3,2.5,0.758145245,-0.558605645,-1.019998546,-0.558605645,-0.914624042,-1.069411384,-0.914624042,-1.077431865
NREXP234,Citrate,10,3,3,0.758145245,-0.569009764,-1.041942447,-0.569009764,-0.933704111,-1.092596411,-0.933704111,-1.100821293
NREXP234,Citrate,10,3,3.5,0.123569521,-0.386327418,-0.699613001,-0.386327418,-0.621710373,-0.733103116,-0.621710373,-0.738494995
NREXP234,Citrate,10,3,4,0.123569521,-0.300932083,-0.520257037,-0.300932083,-0.465297283,-0.543600277,-0.465297283,-0.547295274
NREXP234,Citrate,10,3,4.5,0.123569521,-0.252187111,-0.415838931,-0.252187111,-0.375431801,-0.433260132,-0.375431801,-0.43601334
NREXP234,Citrate,10,3,5,0.123569521,-0.213731138,-0.333943892,-0.213731138,-0.304706846,-0.346735926,-0.304706846,-0.348753583
NREXP234,Citrate,10,3,5.5,0,-0.162491795,-0.233618353,-0.162491795,-0.215060733,-0.241165668,-0.215060733,-0.242340125
NREXP234,Citrate,10,3,6,0,-0.146783298,-0.200502425,-0.146783298,-0.186280376,-0.206185313,-0.186280376,-0.20706129
NREXP234,Citrate,10,3,6.5,0,-0.155693791,-0.218176734,-0.155693791,-0.202309646,-0.224854451,-0.202309646,-0.225924684
NREXP234,Citrate,10,3,7,0.246442743,-0.199706359,-0.294700763,-0.199706359,-0.27420287,-0.304859964,-0.27420287,-0.30650126
NREXP234,Citrate,10,3,7.5,0,-0.146158407,-0.197638741,-0.146158407,-0.18471768,-0.203158079,-0.18471768,-0.20405451
NREXP234,Citrate,10,3,8,0,-0.12282593,-0.148986048,-0.12282593,-0.142091233,-0.151758825,-0.142091233,-0.152190914
NREXP234,Citrate,10,3,8.5,0,-0.111625342,-0.125030795,-0.111625342,-0.121447311,-0.1264434,-0.121447311,-0.126656742
